jobURL,dateSent
test,
test2,
https://www.seek.com.au/job/41290553,
https://www.seek.com.au/job/41280053,
https://www.seek.com.au/job/41261115,
https://www.seek.com.au/job/41268023,
https://www.seek.com.au/job/41265921,
https://www.seek.com.au/job/41279004,
https://www.seek.com.au/job/41257971,
https://www.seek.com.au/job/41257895,
https://www.seek.com.au/job/41257890,
https://www.seek.com.au/job/41240589,
https://www.seek.com.au/job/41230526,
https://www.seek.com.au/job/41248281,
https://www.seek.com.au/job/41237806,
https://www.seek.com.au/job/41281230,
https://www.seek.com.au/job/41234835,
https://www.seek.com.au/job/41234826,
https://www.seek.com.au/job/41234818,
https://www.seek.com.au/job/41280989,
https://www.seek.com.au/job/41281249,
https://www.seek.com.au/job/41280898,
https://www.seek.com.au/job/41281176,
